0.018,-21.1875,-21.15625,-20.09375,-20.84375,-19.75,-19.5625,-18.53125,-18.125
0.0181,-21.03125,-21.03125,-20.03125,-20.8125,-19.6875,-19.59375,-18.40625,-18
0.0182,-21.09375,-21.03125,-20.0625,-20.84375,-19.78125,-19.46875,-18.34375,-18.09375
0.0183,-21.125,-21.1875,-20.03125,-20.875,-19.6875,-19.4375,-18.46875,-17.9375
0.0184,-21.15625,-21.125,-20.03125,-20.9375,-19.78125,-19.40625,-18.5,-17.96875
0.0185,-21.15625,-21.09375,-20.0625,-20.96875,-19.71875,-19.46875,-18.65625,-17.9375
0.0186,-21.09375,-21.15625,-20.0625,-20.9375,-19.8125,-19.53125,-18.625,-18.09375
0.0187,-21.1875,-20.96875,-20.15625,-20.90625,-19.78125,-19.53125,-18.53125,-18.15625
0.0188,-21,-21.0625,-20.0625,-21.03125,-19.71875,-19.53125,-18.5,-18.15625
0.0189,-21.09375,-21.15625,-20.03125,-21.09375,-19.59375,-19.40625,-18.5625,-18.03125
0.019,-21.25,-21.09375,-20.0625,-21.15625,-19.59375,-19.4375,-18.53125,-18.03125
0.0191,-21.09375,-21.09375,-20.09375,-21.21875,-19.53125,-19.40625,-18.6875,-18.09375
0.0192,-21.21875,-21.03125,-20.21875,-21.1875,-19.59375,-19.4375,-18.71875,-18.125
0.0193,-21.09375,-21.09375,-20.1875,-21.1875,-19.59375,-19.375,-18.59375,-18.25
0.0194,-21.03125,-20.96875,-20.1875,-21.125,-19.625,-19.4375,-18.53125,-18.1875
0.0195,-21.125,-21.0625,-20.21875,-21.125,-19.59375,-19.40625,-18.53125,-18.25
0.0196,-21.09375,-21,-20.03125,-21.21875,-19.5625,-19.375,-18.53125,-18.03125
0.0197,-21,-21.03125,-20.09375,-21.21875,-19.65625,-19.46875,-18.46875,-18.15625
0.0198,-21.125,-21.03125,-20.15625,-21.21875,-19.65625,-19.5625,-18.46875,-18.125
0.0199,-21,-21.03125,-20.21875,-21.21875,-19.6875,-19.53125,-18.4375,-18.15625
0.02,-20.90625,-20.90625,-20.34375,-21.25,-19.71875,-19.4375,-18.40625,-18.25
0.0201,-20.96875,-21,-20.125,-21.25,-19.71875,-19.34375,-18.40625,-18.15625
0.0202,-21.03125,-20.96875,-20.28125,-21.28125,-19.75,-19.21875,-18.5,-18.15625
0.0203,-20.9375,-21.03125,-20.25,-21.3125,-19.71875,-19.3125,-18.5,-18.0625
0.0204,-20.875,-21.03125,-20.25,-21.4375,-19.8125,-19.34375,-18.4375,-18.25
0.0205,-20.90625,-20.96875,-20.4375,-21.40625,-19.9375,-19.34375,-18.3125,-18.15625
0.0206,-20.75,-20.96875,-20.34375,-21.375,-19.78125,-19.34375,-18.1875,-18.1875
0.0207,-20.75,-20.90625,-20.40625,-21.4375,-19.96875,-19.28125,-18.3125,-18.09375
0.0208,-20.8125,-20.96875,-20.1875,-21.40625,-19.8125,-19.3125,-18.15625,-18.03125
0.0209,-20.96875,-20.9375,-20.28125,-21.40625,-19.875,-19.3125,-18.21875,-18.03125
0.021,-20.9375,-21,-20.25,-21.5,-19.84375,-19.375,-18.21875,-17.96875
0.0211,-20.8125,-21,-20.4375,-21.375,-19.8125,-19.46875,-18.03125,-18.03125
0.0212,-20.84375,-20.875,-20.34375,-21.28125,-19.96875,-19.4375,-18.0625,-18.0625
0.0213,-20.875,-20.90625,-20.34375,-21.28125,-19.84375,-19.375,-18.03125,-18
0.0214,-20.90625,-20.96875,-20.3125,-21.34375,-19.90625,-19.34375,-18.15625,-17.875
0.0215,-20.96875,-20.9375,-20.25,-21.28125,-19.78125,-19.375,-18.15625,-17.78125
0.0216,-21.03125,-21,-20.3125,-21.34375,-19.71875,-19.375,-18.21875,-17.78125
0.0217,-20.90625,-21,-20.3125,-21.28125,-19.875,-19.46875,-18.1875,-17.90625
0.0218,-21,-20.84375,-20.4375,-21.28125,-19.84375,-19.4375,-18.0625,-17.875
0.0219,-21,-20.90625,-20.375,-21.15625,-19.78125,-19.375,-18.03125,-17.8125
0.022,-21.09375,-21,-20.40625,-21.25,-19.8125,-19.375,-18.15625,-17.78125
0.0221,-21.125,-20.9375,-20.375,-21.34375,-19.78125,-19.34375,-18.15625,-17.71875
0.0222,-21.15625,-21.0625,-20.21875,-21.34375,-19.6875,-19.3125,-18.21875,-17.75
0.0223,-21,-21.0625,-20.34375,-21.40625,-19.84375,-19.46875,-18.15625,-17.8125
0.0224,-21.0625,-21,-20.4375,-21.1875,-19.78125,-19.46875,-18.03125,-17.9375
0.0225,-21.09375,-20.90625,-20.34375,-21.28125,-19.8125,-19.40625,-18.09375,-17.875
0.0226,-21.125,-21.0625,-20.34375,-21.15625,-19.71875,-19.3125,-17.9375,-17.8125
0.0227,-21.25,-21.09375,-20.34375,-21.25,-19.625,-19.1875,-18.03125,-17.84375
0.0228,-21.3125,-21.0625,-20.1875,-21.3125,-19.65625,-19.40625,-18,-17.84375
0.0229,-21.3125,-21.09375,-20.34375,-21.15625,-19.71875,-19.3125,-18.03125,-17.84375
0.023,-21.15625,-21.09375,-20.40625,-21.15625,-19.71875,-19.4375,-17.90625,-17.84375
0.0231,-21.03125,-21.09375,-20.34375,-21.0625,-19.8125,-19.34375,-17.875,-18.03125
0.0232,-21.0625,-21.0625,-20.3125,-21.03125,-19.71875,-19.34375,-17.875,-17.9375
0.0233,-21.15625,-21.09375,-20.40625,-21.09375,-19.6875,-19.28125,-17.90625,-17.9375
0.0234,-21.34375,-21.25,-20.34375,-21.125,-19.53125,-19.34375,-17.9375,-17.9375
0.0235,-21.375,-21.375,-20.28125,-21.0625,-19.65625,-19.34375,-17.90625,-18
0.0236,-21.25,-21.25,-20.40625,-21.0625,-19.71875,-19.46875,-17.78125,-18
0.0237,-21.1875,-21.28125,-20.59375,-21.03125,-19.65625,-19.34375,-17.84375,-18.09375
0.0238,-21.0625,-21.21875,-20.5,-20.90625,-19.6875,-19.4375,-17.59375,-18.03125
0.0239,-21.15625,-21.34375,-20.40625,-21.03125,-19.59375,-19.28125,-17.78125,-18.03125
0.024,-21.1875,-21.5,-20.375,-21.125,-19.5625,-19.34375,-17.6875,-17.90625
0.0241,-21.15625,-21.53125,-20.46875,-21.0625,-19.6875,-19.3125,-17.71875,-18
0.0242,-21.21875,-21.59375,-20.59375,-20.96875,-19.53125,-19.5,-17.71875,-17.90625
0.0243,-21.15625,-21.53125,-20.59375,-20.9375,-19.65625,-19.4375,-17.71875,-17.96875
0.0244,-21.21875,-21.5,-20.59375,-21,-19.6875,-19.4375,-17.6875,-17.90625
0.0245,-21.125,-21.5,-20.5625,-20.9375,-19.53125,-19.46875,-17.6875,-17.96875
0.0246,-21.1875,-21.625,-20.625,-21,-19.5625,-19.28125,-17.78125,-17.90625
0.0247,-21.28125,-21.65625,-20.75,-21,-19.65625,-19.40625,-17.78125,-17.75
0.0248,-21.25,-21.75,-20.78125,-21.0625,-19.6875,-19.4375,-17.8125,-17.96875
0.0249,-21.15625,-21.71875,-20.75,-20.90625,-19.625,-19.40625,-17.65625,-17.84375
0.025,-21.1875,-21.5625,-20.71875,-20.9375,-19.6875,-19.5,-17.71875,-18.0625
0.0251,-21.15625,-21.5625,-20.6875,-20.875,-19.65625,-19.28125,-17.65625,-17.84375
0.0252,-21.09375,-21.53125,-20.71875,-20.96875,-19.5,-19.28125,-17.6875,-17.90625
0.0253,-21.25,-21.625,-20.75,-21,-19.53125,-19.3125,-17.90625,-17.84375
0.0254,-21.21875,-21.6875,-20.84375,-21.03125,-19.6875,-19.34375,-17.78125,-18
0.0255,-21.09375,-21.625,-20.90625,-21,-19.65625,-19.34375,-17.90625,-17.96875
0.0256,-21.03125,-21.5,-20.9375,-20.90625,-19.65625,-19.40625,-17.78125,-18.03125
0.0257,-21,-21.53125,-20.8125,-20.9375,-19.65625,-19.21875,-17.75,-18.03125
0.0258,-21,-21.5,-20.71875,-20.90625,-19.65625,-19.15625,-17.84375,-17.8125
0.0259,-21.0625,-21.5,-20.6875,-21.0625,-19.65625,-19.21875,-17.875,-17.9375
0.026,-21,-21.53125,-20.8125,-21.0625,-19.65625,-19.28125,-17.9375,-17.71875
0.0261,-21.09375,-21.5,-20.90625,-21.09375,-19.59375,-19.21875,-17.96875,-17.9375
0.0262,-21,-21.375,-20.9375,-21.03125,-19.78125,-19.21875,-17.8125,-17.96875
0.0263,-21,-21.1875,-20.90625,-21.0625,-19.84375,-19.25,-17.78125,-17.9375
0.0264,-20.96875,-21.3125,-20.8125,-21.03125,-19.84375,-19.1875,-17.90625,-17.96875
0.0265,-21,-21.3125,-20.625,-21.0625,-19.78125,-19.15625,-18.03125,-17.8125
0.0266,-21.0625,-21.28125,-20.65625,-21.09375,-19.78125,-19.15625,-17.9375,-17.90625
0.0267,-20.9375,-21.375,-20.65625,-21.15625,-19.8125,-19.28125,-18.03125,-18.03125
0.0268,-21,-21.25,-20.71875,-21,-19.9375,-19.34375,-18.03125,-18.03125
0.0269,-20.9375,-21.21875,-20.75,-21.09375,-20.03125,-19.28125,-18.03125,-17.9375
0.027,-20.84375,-21.125,-20.6875,-21.0625,-20.09375,-19.21875,-17.9375,-17.96875
0.0271,-21,-21.1875,-20.65625,-21.0625,-20.03125,-19.21875,-18.0625,-17.875
0.0272,-21,-21.25,-20.65625,-21.15625,-19.96875,-19.28125,-18.1875,-17.90625
0.0273,-21,-21.21875,-20.6875,-21.03125,-19.96875,-19.40625,-18.15625,-17.84375
0.0274,-20.9375,-21.21875,-20.71875,-21.03125,-20.03125,-19.46875,-18.0625,-18
0.0275,-20.90625,-21,-20.6875,-21,-20.03125,-19.40625,-18.09375,-18.09375
